subj_idx,visit,response,rt,acc,cond,ctrl
3,2,1,0.5487,1,Base,LL
3,2,0,0.4559,1,Base,LL
3,2,1,0.6046,1,Base,LL
3,2,0,0.7188,1,Base,LL
3,2,0,0.514,1,Base,LL
3,2,0,0.6371,1,Base,LL
3,2,1,0.9419,1,Base,LL
3,2,1,0.6211,1,Base,LL
3,2,0,0.4141,1,Base,LL
3,2,1,0.8213,1,Base,LL
3,2,1,0.6629,1,Base,LL
3,2,1,0.569,1,Base,LL
3,2,1,0.7432,1,Base,LL
3,2,0,0.6248,1,Base,LL
3,2,1,0.8178,1,Base,LL
3,2,0,0.58,1,Base,LL
3,3,0,0.764,1,Dual,HH
3,3,1,0.8122,1,Dual,HH
3,3,1,0.732,1,Dual,HH
3,3,0,0.8631,1,Dual,HH
3,3,0,0.5282,1,Dual,HH
3,3,1,0.6394,1,Dual,HH
3,3,1,0.8237,1,Dual,HH
3,3,1,0.7389,1,Dual,HH
3,3,1,1.1498,1,Dual,HH
3,3,1,0.78,1,Dual,HH
3,3,0,0.6961,1,Dual,HH
3,3,1,0.7302,1,Dual,HH
3,3,0,0.7176,1,Dual,HH
3,3,0,0.8028,1,Dual,HH
3,3,0,0.6189,1,Dual,HH
3,3,0,0.825,1,Dual,HH
3,3,1,0.798,1,Dual,HH
3,3,0,0.5131,1,Dual,HH
3,3,1,1.0733,1,Dual,HH
3,3,1,0.9015,1,Dual,HH
3,3,1,1.2186,1,Dual,HH
3,3,0,0.8058,1,Dual,HH
3,3,0,0.4918,1,Dual,HH
3,3,1,0.7788,1,Dual,HH
3,3,1,0.9138,1,Dual,HH
3,3,0,0.942,1,Dual,HH
3,3,0,0.3984,1,Dual,HH
3,3,0,0.3736,1,Dual,HH
3,3,1,0.6187,1,Dual,HH
3,3,1,0.8989,1,Dual,HH
3,3,0,0.474,1,Dual,HH
3,3,1,1.0201,1,Dual,HH
3,3,1,1.4362,1,Dual,HH
3,3,0,0.4883,1,Dual,HH
3,3,0,0.455,1,Dual,HH
3,3,1,0.6461,1,Dual,HH
3,3,1,0.6513,1,Dual,HH
3,3,0,0.6585,1,Dual,HH
3,3,0,0.6693,1,Dual,HH
3,3,0,0.6765,1,Dual,HH
3,3,1,0.6571,1,Dual,HH
3,3,1,0.6033,1,Dual,HH
3,3,1,0.5314,1,Dual,HH
3,3,1,0.5445,1,Dual,HH
3,3,0,0.7882,1,Dual,HH
3,3,0,0.4962,1,Dual,HH
3,3,1,1.2895,1,Dual,HH
3,3,1,1.3096,1,Dual,HH
3,3,1,0.3134,1,Delay,HL
3,3,1,0.3525,1,Delay,HL
3,3,1,0.4161,1,Delay,HL
3,3,1,0.6823,1,Delay,HL
3,3,1,0.5644,1,Delay,HL
3,3,1,0.5976,1,Delay,HL
3,3,1,0.4971,1,Delay,HL
3,3,1,0.5383,1,Delay,HL
3,3,1,0.3005,1,Delay,HL
3,3,1,0.2947,1,Delay,HL
3,3,1,0.5088,1,Delay,HL
3,3,1,0.586,1,Delay,HL
3,3,1,0.6015,1,Delay,HL
3,3,1,0.4036,1,Delay,HL
3,3,1,0.3888,1,Delay,HL
3,3,1,0.4539,1,Delay,HL
3,3,1,0.4762,1,Delay,HL
3,3,1,0.5344,1,Delay,HL
3,3,1,0.3958,1,Delay,HL
3,3,1,0.306,1,Delay,HL
3,3,1,0.5233,1,Delay,HL
3,3,1,0.5514,1,Delay,HL
3,3,1,0.4255,1,Delay,HL
3,3,1,0.5757,1,Delay,HL
3,3,1,0.2677,1,Delay,HL
3,3,1,0.3129,1,Delay,HL
3,3,1,0.3111,1,Delay,HL
3,3,1,0.4122,1,Delay,HL
3,3,1,0.6177,1,Delay,HL
3,3,1,0.7209,1,Delay,HL
3,3,1,0.6204,1,Delay,HL
3,3,1,0.9776,1,Delay,HL
3,3,1,0.4946,1,Delay,HL
3,3,1,0.4988,1,Delay,HL
3,3,1,0.2841,1,Delay,HL
3,3,1,0.3372,1,Delay,HL
3,3,1,0.5103,1,Delay,HL
3,3,1,0.3534,1,Delay,HL
3,3,1,0.4055,1,Delay,HL
3,3,1,0.4387,1,Delay,HL
3,3,1,0.5537,1,Delay,HL
3,3,1,0.4069,1,Delay,HL
3,3,1,0.429,1,Delay,HL
3,3,1,0.4082,1,Delay,HL
3,3,1,0.2968,1,Delay,HL
3,3,1,0.5089,1,Delay,HL
3,3,1,0.581,1,Delay,HL
3,3,1,0.5011,1,Delay,HL
3,3,1,0.3692,1,Switch,LH
3,3,1,0.3683,1,Switch,LH
3,3,0,0.4478,1,Switch,LH
3,3,0,0.6249,1,Switch,LH
3,3,0,0.4184,1,Switch,LH
3,3,0,0.5305,1,Switch,LH
3,3,0,0.9525,1,Switch,LH
3,3,1,1.0926,1,Switch,LH
3,3,1,1.0218,1,Switch,LH
3,3,0,0.935,1,Switch,LH
3,3,0,0.4594,1,Switch,LH
3,3,0,0.5935,1,Switch,LH
3,3,1,1.2237,1,Switch,LH
3,3,0,1.1358,1,Switch,LH
3,3,1,0.5507,1,Switch,LH
3,3,1,0.6179,1,Switch,LH
3,3,1,0.4942,1,Switch,LH
3,3,1,0.7105,1,Switch,LH
3,3,1,0.7135,1,Switch,LH
3,3,1,0.6987,1,Switch,LH
3,3,1,0.9597,1,Switch,LH
3,3,1,0.584,1,Switch,LH
3,3,1,0.6044,1,Switch,LH
3,3,1,0.7236,1,Switch,LH
3,3,1,0.6747,1,Switch,LH
3,3,0,1.1229,1,Switch,LH
3,3,0,0.6142,1,Switch,LH
3,3,1,1.2344,1,Switch,LH
3,3,0,0.6675,1,Switch,LH
3,3,0,0.8697,1,Switch,LH
3,3,1,0.9252,1,Switch,LH
3,3,1,0.8024,1,Switch,LH
3,3,0,1.0055,1,Switch,LH
3,3,1,0.8166,1,Switch,LH
3,3,0,0.3858,1,Switch,LH
3,3,0,0.4509,1,Switch,LH
3,3,0,0.4851,1,Switch,LH
3,3,1,0.7042,1,Switch,LH
3,3,1,0.3308,1,Switch,LH
3,3,1,0.4559,1,Switch,LH
3,3,1,0.3376,1,Switch,LH
3,3,1,0.5497,1,Switch,LH
3,3,0,0.4976,1,Switch,LH
3,3,1,0.5148,1,Switch,LH
3,3,1,0.6425,1,Switch,LH
3,3,0,0.5587,1,Switch,LH
3,3,0,0.5368,1,Switch,LH
3,3,0,0.51,1,Switch,LH
3,3,1,0.9343,1,Base,LL
3,3,1,0.7803,1,Base,LL
3,3,1,0.9135,1,Base,LL
3,3,1,0.8937,1,Base,LL
3,3,0,0.7688,1,Base,LL
3,3,0,0.6529,1,Base,LL
3,3,0,0.5652,1,Base,LL
3,3,0,0.4703,1,Base,LL
3,3,1,0.7644,1,Base,LL
3,3,1,0.6716,1,Base,LL
3,3,0,0.4145,1,Base,LL
3,3,1,0.7777,1,Base,LL
3,3,0,0.4218,1,Base,LL
3,3,0,0.598,1,Base,LL
3,3,1,0.6115,1,Base,LL
3,3,1,0.5387,1,Base,LL
3,3,0,0.416,1,Base,LL
3,3,0,0.512,1,Base,LL
3,3,0,0.653,1,Base,LL
3,3,0,0.7952,1,Base,LL
3,3,1,0.6923,1,Base,LL
3,3,0,0.5786,1,Base,LL
3,3,0,0.6498,1,Base,LL
3,3,1,0.869,1,Base,LL
3,3,0,0.813,1,Base,LL
3,3,1,0.6682,1,Base,LL
3,3,0,0.792,1,Base,LL
3,3,1,0.7162,1,Base,LL
3,3,1,1.2322,1,Base,LL
3,3,0,0.6333,1,Base,LL
3,3,0,0.3945,1,Base,LL
3,3,1,0.4925,1,Base,LL
3,3,1,0.725,1,Base,LL
3,3,0,0.6102,1,Base,LL
3,3,1,1.0747,1,Base,LL
3,3,1,0.7388,1,Base,LL
3,3,0,0.687,1,Base,LL
3,3,1,1.1681,1,Base,LL
3,3,1,0.8344,1,Base,LL
3,3,1,0.6347,1,Base,LL
3,3,0,0.3801,1,Base,LL
3,3,1,0.5963,1,Base,LL
3,3,0,0.628,1,Base,LL
3,3,0,0.7432,1,Base,LL
3,3,0,0.5463,1,Base,LL
3,3,1,0.5985,1,Base,LL
3,3,1,0.8955,1,Base,LL
3,3,0,0.5137,1,Base,LL
3,4,0,0.6755,1,Dual,HH
3,4,0,0.9276,1,Dual,HH
3,4,0,0.5154,1,Dual,HH
3,4,1,0.7884,1,Dual,HH
3,4,1,1.0967,1,Dual,HH
3,4,0,0.4639,1,Dual,HH
3,4,1,0.71,1,Dual,HH
3,4,1,0.5881,1,Dual,HH
3,4,1,0.8257,1,Dual,HH
3,4,1,0.7028,1,Dual,HH
3,4,0,0.9201,1,Dual,HH
3,4,0,0.6812,1,Dual,HH
3,4,1,1.1774,1,Dual,HH
3,4,1,0.9035,1,Dual,HH
3,4,1,0.7597,1,Dual,HH
3,4,0,0.5178,1,Dual,HH
3,4,1,0.913,1,Dual,HH
3,4,1,0.5241,1,Dual,HH
3,4,0,1.3873,1,Dual,HH
3,4,1,0.8285,1,Dual,HH
3,4,1,0.6526,0,Dual,HH
3,4,1,1.9098,1,Dual,HH
3,4,0,0.4211,1,Dual,HH
3,4,0,0.5163,1,Dual,HH
3,4,1,0.7983,1,Dual,HH
3,4,1,0.7715,1,Dual,HH
3,4,1,0.8168,1,Dual,HH
3,4,0,0.5719,1,Dual,HH
3,4,1,0.9101,1,Dual,HH
3,4,1,1.1823,1,Dual,HH
3,4,0,0.6804,1,Dual,HH
3,4,1,0.7205,1,Dual,HH
3,4,1,0.8027,1,Dual,HH
3,4,0,0.7069,1,Dual,HH
3,4,1,0.7549,1,Dual,HH
3,4,1,0.6,1,Dual,HH
3,4,1,0.6921,1,Dual,HH
3,4,1,0.5843,1,Dual,HH
3,4,0,0.4026,1,Dual,HH
3,4,0,0.491,1,Dual,HH
3,4,1,0.5149,1,Dual,HH
3,4,1,0.6711,1,Dual,HH
3,4,1,0.4762,1,Dual,HH
3,4,1,0.5424,1,Dual,HH
3,4,1,0.5583,1,Dual,HH
3,4,1,0.6135,1,Dual,HH
3,4,1,0.7836,1,Dual,HH
3,4,1,0.7588,0,Dual,HH
3,4,1,0.6828,1,Delay,HL
3,4,1,0.4679,1,Delay,HL
3,4,1,0.3166,1,Delay,HL
3,4,1,0.4178,1,Delay,HL
3,4,1,0.4529,1,Delay,HL
3,4,1,0.5821,1,Delay,HL
3,4,1,0.4968,1,Delay,HL
3,4,1,0.4561,1,Delay,HL
3,4,1,0.4683,1,Delay,HL
3,4,1,0.4205,1,Delay,HL
3,4,1,0.4516,1,Delay,HL
3,4,1,0.4428,1,Delay,HL
3,4,1,0.4493,1,Delay,HL
3,4,1,0.5385,1,Delay,HL
3,4,1,0.5906,1,Delay,HL
3,4,1,0.5007,1,Delay,HL
3,4,1,0.6375,1,Delay,HL
3,4,1,0.4976,1,Delay,HL
3,4,1,0.4579,1,Delay,HL
3,4,1,0.417,1,Delay,HL
3,4,1,0.4926,1,Delay,HL
3,4,1,0.6049,1,Delay,HL
3,4,1,0.239,1,Delay,HL
3,4,1,0.2671,1,Delay,HL
3,4,1,0.3992,1,Delay,HL
3,4,1,0.4874,1,Delay,HL
3,4,1,0.3988,1,Delay,HL
3,4,1,0.368,1,Delay,HL
3,4,1,0.5361,1,Delay,HL
3,4,1,0.4832,1,Delay,HL
3,4,1,0.2709,1,Delay,HL
3,4,1,0.437,1,Delay,HL
3,4,1,0.4292,1,Delay,HL
3,4,1,0.6043,1,Delay,HL
3,4,1,0.5834,1,Delay,HL
3,4,1,0.3565,1,Delay,HL
3,4,1,0.469,1,Delay,HL
3,4,1,0.4471,1,Delay,HL
3,4,1,0.5323,1,Delay,HL
3,4,1,0.6095,1,Delay,HL
3,4,1,0.4075,1,Delay,HL
3,4,1,0.4597,1,Delay,HL
3,4,1,0.4558,1,Delay,HL
3,4,1,0.443,1,Delay,HL
3,4,1,0.3668,1,Delay,HL
3,4,1,0.4388,1,Delay,HL
3,4,1,0.4261,1,Delay,HL
3,4,1,0.4332,1,Delay,HL
3,4,1,0.2755,1,Switch,LH
3,4,1,0.4037,1,Switch,LH
3,4,0,0.7454,1,Switch,LH
3,4,1,0.5886,1,Switch,LH
3,4,1,0.6502,1,Switch,LH
3,4,0,0.5134,1,Switch,LH
3,4,0,0.5292,1,Switch,LH
3,4,1,1.1234,1,Switch,LH
3,4,0,0.7495,1,Switch,LH
3,4,0,0.5997,1,Switch,LH
3,4,1,0.6585,1,Switch,LH
3,4,1,0.9377,1,Switch,LH
3,4,1,0.6819,1,Switch,LH
3,4,1,0.849,1,Switch,LH
3,4,1,0.6421,1,Switch,LH
3,4,1,0.6473,1,Switch,LH
3,4,1,0.4315,1,Switch,LH
3,4,1,0.7146,1,Switch,LH
3,4,0,0.3705,1,Switch,LH
3,4,0,0.5507,1,Switch,LH
3,4,0,0.4499,1,Switch,LH
3,4,0,0.5674,1,Switch,LH
3,4,0,0.5899,1,Switch,LH
3,4,0,0.4909,1,Switch,LH
3,4,1,0.7081,1,Switch,LH
3,4,0,0.8723,1,Switch,LH
3,4,1,0.6967,1,Switch,LH
3,4,0,0.6448,1,Switch,LH
3,4,0,0.482,1,Switch,LH
3,4,1,0.8641,1,Switch,LH
3,4,0,0.4725,1,Switch,LH
3,4,0,0.6637,1,Switch,LH
3,4,1,0.9069,1,Switch,LH
3,4,0,0.5951,1,Switch,LH
3,4,1,0.9723,1,Switch,LH
3,4,1,0.8685,1,Switch,LH
3,4,0,1.0997,1,Switch,LH
3,4,0,0.5728,1,Switch,LH
3,4,1,0.3486,1,Switch,LH
3,4,1,0.3528,1,Switch,LH
3,4,1,0.4354,1,Switch,LH
3,4,1,0.3175,1,Switch,LH
3,4,0,0.4735,1,Switch,LH
3,4,1,0.5827,1,Switch,LH
3,4,1,0.6115,1,Switch,LH
3,4,0,0.5417,1,Switch,LH
3,4,1,0.5729,1,Switch,LH
3,4,0,0.607,1,Switch,LH
3,4,1,0.9866,1,Base,LL
3,4,0,0.4589,1,Base,LL
3,4,0,0.984,1,Base,LL
3,4,0,0.7241,1,Base,LL
3,4,1,0.9654,1,Base,LL
3,4,0,0.6706,1,Base,LL
3,4,1,1.0087,1,Base,LL
3,4,0,0.6429,1,Base,LL
3,4,1,0.5648,1,Base,LL
3,4,0,0.5499,1,Base,LL
3,4,0,0.4575,1,Base,LL
3,4,1,0.7357,1,Base,LL
3,4,1,0.5798,1,Base,LL
3,4,1,0.718,1,Base,LL
3,4,0,0.4783,1,Base,LL
3,4,1,0.6385,1,Base,LL
3,4,0,0.5246,1,Base,LL
3,4,0,0.5188,1,Base,LL
3,4,0,0.4324,1,Base,LL
3,4,1,0.5435,1,Base,LL
3,4,0,0.4517,1,Base,LL
3,4,0,0.7219,1,Base,LL
3,4,1,0.624,1,Base,LL
3,4,1,0.9331,1,Base,LL
3,4,1,1.4544,1,Base,LL
3,4,0,0.5286,1,Base,LL
3,4,1,0.8264,1,Base,LL
3,4,1,0.6505,1,Base,LL
3,4,1,1.0595,1,Base,LL
3,4,1,0.7497,1,Base,LL
3,4,0,0.4169,1,Base,LL
3,4,0,0.6431,1,Base,LL
3,4,0,0.5705,1,Base,LL
3,4,1,0.6256,1,Base,LL
3,4,0,0.7833,1,Base,LL
3,4,1,0.6415,1,Base,LL
3,4,1,0.7286,1,Base,LL
3,4,1,0.8398,1,Base,LL
3,4,1,0.7006,1,Base,LL
3,4,0,0.5117,1,Base,LL
3,4,0,0.4409,1,Base,LL
3,4,0,0.4071,1,Base,LL
3,4,1,0.9586,0,Base,LL
3,4,1,0.6698,1,Base,LL
3,4,0,1.078,1,Base,LL
3,4,0,0.5991,1,Base,LL
3,4,0,0.5373,1,Base,LL
3,4,0,0.3774,1,Base,LL
3,1,1,0.4375,1,Dual,HH
3,1,0,0.5206,1,Dual,HH
4,1,0,1.3371,1,Dual,HH
4,1,0,1.0102,1,Dual,HH
4,1,1,0.5824,1,Dual,HH
4,1,0,0.6476,0,Dual,HH
4,1,0,0.7216,1,Dual,HH
4,1,0,0.3688,1,Dual,HH
4,1,0,0.9909,1,Dual,HH
4,1,1,0.4301,1,Dual,HH
4,1,0,0.6893,1,Dual,HH
4,1,0,0.6379,1,Dual,HH
4,1,1,0.622,1,Dual,HH
4,1,0,0.5702,1,Dual,HH
4,1,1,0.4587,1,Dual,HH
4,1,1,0.3349,1,Dual,HH
4,1,0,0.5501,1,Dual,HH
4,1,1,0.6722,1,Dual,HH
4,1,0,0.4545,1,Dual,HH
4,1,0,0.6057,1,Dual,HH
4,1,1,0.6609,1,Dual,HH
4,1,1,0.296,1,Dual,HH
4,1,0,0.4342,1,Dual,HH
4,1,1,0.4199,1,Dual,HH
4,1,0,0.449,1,Dual,HH
4,1,0,0.5062,1,Dual,HH
4,1,1,0.4822,1,Dual,HH
4,1,1,0.37,1,Dual,HH
4,1,1,0.4442,1,Dual,HH
4,1,0,0.6748,1,Dual,HH
4,1,1,0.7542,1,Dual,HH
4,1,0,0.4553,1,Dual,HH
4,1,0,0.3465,1,Dual,HH
4,1,0,0.3746,0,Dual,HH
4,1,1,0.3638,1,Dual,HH
4,1,0,0.693,1,Dual,HH
4,1,0,0.5531,1,Dual,HH
4,1,1,0.3573,1,Dual,HH
4,1,0,0.5335,1,Dual,HH
4,1,1,0.5694,1,Dual,HH
4,1,1,0.3347,1,Dual,HH
4,1,0,0.4898,1,Dual,HH
4,1,1,0.3607,1,Dual,HH
4,1,1,0.4558,1,Dual,HH
4,1,0,0.5259,1,Dual,HH
4,1,1,0.4491,1,Dual,HH
4,1,0,0.5128,1,Dual,HH
4,1,1,0.305,1,Dual,HH
4,1,1,0.4341,1,Dual,HH
4,1,0,0.4873,1,Dual,HH
4,1,0,0.6492,1,Delay,HL
4,1,0,0.2934,1,Delay,HL
4,1,0,0.3236,1,Delay,HL
4,1,0,0.3227,1,Delay,HL
4,1,0,0.2785,1,Delay,HL
4,1,0,0.3186,1,Delay,HL
4,1,0,0.4567,1,Delay,HL
4,1,0,0.2546,1,Delay,HL
4,1,0,0.4497,1,Delay,HL
4,1,0,0.3529,1,Delay,HL
4,1,0,0.4388,1,Delay,HL
4,1,0,0.1729,1,Delay,HL
4,1,0,0.3409,1,Delay,HL
4,1,0,0.2292,1,Delay,HL
4,1,0,0.4104,1,Delay,HL
4,1,0,0.3675,1,Delay,HL
4,1,0,0.2386,1,Delay,HL
4,1,0,0.2327,1,Delay,HL
4,1,0,0.3279,1,Delay,HL
4,1,0,0.5269,1,Delay,HL
4,1,0,0.3651,1,Delay,HL
4,1,0,0.2753,1,Delay,HL
4,1,0,0.1982,1,Delay,HL
4,1,0,0.2174,1,Delay,HL
4,1,0,0.3155,1,Delay,HL
4,1,0,0.2817,1,Delay,HL
4,1,0,0.3272,1,Delay,HL
4,1,0,0.3064,1,Delay,HL
4,1,0,0.3126,1,Delay,HL
4,1,0,0.5018,1,Delay,HL
4,1,0,0.2055,1,Delay,HL
4,1,0,0.2307,1,Delay,HL
4,1,0,0.1997,1,Delay,HL
4,1,0,0.1788,1,Delay,HL
4,1,0,0.2001,1,Delay,HL
4,1,#N/A,0,0,Delay,HL
4,1,0,0.3604,1,Delay,HL
4,1,0,0.4376,1,Delay,HL
4,1,0,0.1909,1,Delay,HL
4,1,0,0.2981,1,Delay,HL
4,1,0,0.4272,1,Delay,HL
4,1,0,0.5283,1,Delay,HL
4,1,0,0.1973,1,Delay,HL
4,1,0,0.2645,1,Delay,HL
4,1,0,0.2686,1,Delay,HL
4,1,0,0.2908,1,Delay,HL
4,1,0,0.2413,1,Delay,HL
4,1,0,0.2615,1,Delay,HL
4,1,0,0.4578,1,Switch,LH
4,1,0,0.366,1,Switch,LH
4,1,0,0.3901,1,Switch,LH
4,1,1,0.4211,1,Switch,LH
4,1,0,0.5766,1,Switch,LH
4,1,0,0.4727,1,Switch,LH
4,1,1,0.3839,1,Switch,LH
4,1,1,0.4121,1,Switch,LH
4,1,1,0.3433,1,Switch,LH
4,1,1,0.3444,1,Switch,LH
4,1,0,0.7234,1,Switch,LH
4,1,0,0.5946,1,Switch,LH
4,1,0,0.6648,1,Switch,LH
4,1,0,0.4259,1,Switch,LH
4,1,0,0.7684,1,Switch,LH
4,1,1,0.5275,1,Switch,LH
4,1,1,0.3566,0,Switch,LH
4,1,0,0.4098,1,Switch,LH
4,1,0,0.4257,1,Switch,LH
4,1,1,0.3728,1,Switch,LH
4,1,1,0.472,0,Switch,LH
4,1,0,0.7091,1,Switch,LH
4,1,1,0.3194,1,Switch,LH
4,1,1,0.3876,0,Switch,LH
4,1,0,0.9577,1,Switch,LH
4,1,1,0.9158,0,Switch,LH
4,1,0,0.4772,1,Switch,LH
4,1,1,0.3314,1,Switch,LH
4,1,1,0.2966,1,Switch,LH
4,1,1,0.3298,1,Switch,LH
4,1,0,0.6121,1,Switch,LH
4,1,0,0.5273,1,Switch,LH
4,1,0,0.4944,1,Switch,LH
4,1,0,0.5052,1,Switch,LH
4,1,1,0.3573,1,Switch,LH
4,1,0,0.5214,1,Switch,LH
4,1,0,0.4914,1,Switch,LH
4,1,0,0.5096,1,Switch,LH
4,1,0,0.5207,1,Switch,LH
4,1,0,0.5649,1,Switch,LH
4,1,1,0.356,1,Switch,LH
4,1,0,0.602,1,Switch,LH
4,1,0,0.7312,1,Switch,LH
4,1,0,0.4953,1,Switch,LH
4,1,0,0.4875,1,Switch,LH
4,1,1,0.3968,1,Switch,LH
4,1,1,0.37,1,Switch,LH
4,1,0,0.4168,1,Base,LL
4,1,1,0.7209,1,Base,LL
4,1,1,0.2961,1,Base,LL
4,1,1,0.489,1,Base,LL
4,1,0,0.5072,1,Base,LL
4,1,0,0.4633,1,Base,LL
4,1,0,0.3799,1,Base,LL
4,1,1,0.65,1,Base,LL
4,1,1,0.3461,1,Base,LL
4,1,0,0.4263,1,Base,LL
4,1,0,0.5679,1,Base,LL
4,1,1,0.4081,1,Base,LL
4,1,1,0.3319,1,Base,LL
4,1,0,0.4988,1,Base,LL
4,1,1,0.3682,1,Base,LL
4,1,1,0.3975,1,Base,LL
4,1,0,0.7407,1,Base,LL
4,1,0,0.3562,1,Base,LL
4,1,1,0.3653,1,Base,LL
4,1,1,0.4064,1,Base,LL
4,1,0,0.4984,1,Base,LL
4,1,0,0.4946,1,Base,LL
4,1,1,0.4599,0,Base,LL
4,1,1,0.2747,1,Base,LL
4,1,0,0.5169,1,Base,LL
4,1,1,0.3418,1,Base,LL
4,1,0,0.466,1,Base,LL
4,1,1,0.6691,0,Base,LL
4,1,0,1.0222,1,Base,LL
4,1,0,0.8249,1,Base,LL
4,1,0,0.4631,1,Base,LL
4,1,1,0.3441,1,Base,LL
4,1,1,0.3542,1,Base,LL
4,1,1,0.3644,1,Base,LL
4,1,0,0.7575,1,Base,LL
4,1,0,0.5338,1,Base,LL
4,1,1,0.412,1,Base,LL
4,1,0,0.6672,1,Base,LL
4,1,1,0.2965,1,Base,LL
4,1,0,0.9037,1,Base,LL
4,1,0,0.5588,1,Base,LL
4,1,0,0.4265,1,Base,LL
4,1,0,0.377,1,Base,LL
4,1,1,0.2811,1,Base,LL
4,1,1,0.3543,1,Base,LL
4,1,0,0.5012,1,Base,LL
4,1,1,0.4303,1,Base,LL
4,2,0,1.5757,1,Dual,HH
4,2,0,0.7569,1,Dual,HH
4,2,1,0.3623,1,Dual,HH
4,2,1,0.3414,1,Dual,HH
4,2,0,0.6796,1,Dual,HH
4,2,0,0.6158,1,Dual,HH
4,2,0,0.6009,1,Dual,HH
4,2,0,0.515,1,Dual,HH
4,2,1,0.4792,0,Dual,HH
4,2,1,0.3564,1,Dual,HH
4,2,0,0.5694,1,Dual,HH
4,2,0,0.5967,1,Dual,HH
4,2,1,0.6408,1,Dual,HH
4,2,1,0.7701,1,Dual,HH
4,2,1,0.3266,1,Dual,HH
4,2,1,0.6007,1,Dual,HH
4,2,0,0.3271,1,Dual,HH
4,2,0,0.3813,1,Dual,HH
4,2,0,0.4794,0,Dual,HH
4,2,1,0.8156,1,Dual,HH
4,2,1,0.3406,1,Dual,HH
4,2,0,0.7347,1,Dual,HH
4,2,1,0.3287,1,Dual,HH
4,2,0,0.4399,1,Dual,HH
4,2,0,0.485,1,Dual,HH
4,2,0,0.4802,0,Dual,HH
4,2,0,0.3812,0,Dual,HH
4,2,0,0.4313,1,Dual,HH
4,2,1,0.3721,1,Dual,HH
4,2,0,0.5392,1,Dual,HH
4,2,1,0.5545,1,Dual,HH
4,2,0,0.5506,1,Dual,HH
4,2,0,0.9969,1,Dual,HH
4,2,1,0.3831,1,Dual,HH
4,2,0,0.3875,1,Dual,HH
4,2,0,0.4336,1,Dual,HH
4,2,0,0.5278,1,Dual,HH
4,2,1,0.5659,1,Dual,HH
4,2,0,0.4526,1,Dual,HH
4,2,0,0.5038,1,Dual,HH
4,2,0,0.9409,1,Dual,HH
4,2,0,0.4851,1,Dual,HH
4,2,0,0.5092,1,Dual,HH
4,2,0,0.5804,0,Dual,HH
4,2,1,0.429,1,Dual,HH
4,2,1,0.4641,1,Dual,HH
4,2,1,0.5923,1,Dual,HH
4,2,1,0.4943,1,Dual,HH
4,2,0,0.2192,1,Delay,HL
4,2,0,0.3215,1,Delay,HL
4,2,0,0.2631,1,Delay,HL
4,2,0,0.4063,1,Delay,HL
4,2,0,0.3864,1,Delay,HL
4,2,0,0.3906,1,Delay,HL
4,2,0,0.2186,1,Delay,HL
4,2,0,0.2038,1,Delay,HL
4,2,0,0.288,1,Delay,HL
4,2,0,0.3012,1,Delay,HL
4,2,0,0.2768,1,Delay,HL
4,2,0,0.333,1,Delay,HL
4,2,0,0.2686,1,Delay,HL
4,2,0,0.1977,1,Delay,HL
4,2,0,0.3959,1,Delay,HL
4,2,0,0.325,1,Delay,HL
4,2,0,0.2434,1,Delay,HL
4,2,0,0.2904,1,Delay,HL
4,2,0,0.2209,1,Delay,HL
4,2,0,0.2691,1,Delay,HL
4,2,0,0.2732,1,Delay,HL
4,2,0,0.3793,1,Delay,HL
4,2,0,0.2657,1,Delay,HL
4,2,0,0.4136,1,Delay,HL
4,2,0,0.4438,1,Delay,HL
4,2,0,0.5941,1,Delay,HL
4,2,0,0.2392,1,Delay,HL
4,2,0,0.2824,1,Delay,HL
4,2,0,0.4915,1,Delay,HL
4,2,0,0.6617,1,Delay,HL
4,2,0,0.3412,1,Delay,HL
4,2,0,0.4153,1,Delay,HL
4,2,0,0.3845,1,Delay,HL
4,2,0,0.3897,1,Delay,HL
4,2,0,0.6622,1,Delay,HL
4,2,0,0.5064,1,Delay,HL
4,2,0,0.3355,1,Delay,HL
4,2,0,0.3157,1,Delay,HL
4,2,0,0.2577,1,Delay,HL
4,2,0,0.3189,1,Delay,HL
4,2,0,0.3372,1,Delay,HL
4,2,0,0.2973,1,Delay,HL
4,2,0,0.4341,1,Delay,HL
4,2,0,0.3713,1,Delay,HL
4,2,0,0.3152,1,Delay,HL
4,2,0,0.3074,1,Delay,HL
4,2,0,0.3485,1,Delay,HL
4,2,0,0.5087,1,Delay,HL
4,2,0,0.5276,1,Switch,LH
4,2,0,0.3807,1,Switch,LH
4,2,0,0.4276,1,Switch,LH
4,2,1,0.3587,1,Switch,LH
4,2,1,0.3969,1,Switch,LH
4,2,1,0.397,1,Switch,LH
4,2,0,0.5396,1,Switch,LH
4,2,0,0.4018,1,Switch,LH
4,2,0,0.3689,1,Switch,LH
4,2,1,0.3261,1,Switch,LH
4,2,0,0.2169,1,Switch,LH
4,2,0,0.2131,1,Switch,LH
4,2,1,0.415,1,Switch,LH
4,2,0,0.6311,1,Switch,LH
4,2,0,0.5258,1,Switch,LH
4,2,0,0.936,1,Switch,LH
4,2,1,0.3841,1,Switch,LH
4,2,0,0.5402,1,Switch,LH
4,2,0,0.7061,1,Switch,LH
4,2,0,0.4162,1,Switch,LH
4,2,0,0.3052,1,Switch,LH
4,2,0,0.4805,1,Switch,LH
