,resp,rt,acc,onset,onseterror,duration,durationerror,trialtype,matchtype,letter,location1,location2,location3,location4,content,wm,dt,runnum, blocknum,trialnum,subj_idx,response
4084,1!,1.77789481,1,206.8020978,0.0020978,0.499956483,-4.35E-05,SpatialBranchBack,NonMatch,E,910,380,1010,480,spatial,yes,yes,5,6,49,4,0
4085,1!,1.158066112,1,209.9017676,0.001767557,0.499943318,-5.67E-05,SpatialBranchBack,NonMatch,B,845,579,945,679,spatial,yes,yes,5,6,49,4,0
4086,4$,1.856199717,1,213.8013475,0.001347456,0.499946505,-5.35E-05,SpatialBranchBack,Match,E,910,380,1010,480,spatial,yes,yes,5,6,49,4,1
4087,1!,1.669344416,1,217.7009336,0.000933576,0.499930305,-6.97E-05,SpatialBranchStart,NonMatch,A,975,579,1075,679,spatial,yes,yes,5,6,49,4,0
4088,4$,1.761490005,1,220.800593,0.000592987,0.499945766,-5.42E-05,ReturnSpatialBranchStart,Match,T,910,380,1010,480,spatial,yes,yes,5,6,49,4,1
4089,1!,1.162701731,1,223.9002545,0.000254477,0.499947829,-5.22E-05,spatialBaseline2,NonMatch,L,805,456,905,556,spatial,yes,yes,5,6,49,4,0
4090,4$,0.870890674,1,227.3998738,-0.000126213,0.499943889,-5.61E-05,spatialBaseline2,Match,B,1015,456,1115,556,spatial,yes,yes,5,6,49,4,1
4091,1!,1.028205553,1,234.3991074,-0.000892572,0.499958998,-4.10E-05,verbalInit,NonMatch,L,845,579,945,679,verbal,no,no,5,7,59,4,0
4092,4$,0.776350353,1,238.2986915,-0.001308531,0.499945163,-5.48E-05,verbalBaseline1,Match,E,1015,456,1115,556,verbal,no,no,5,7,59,4,1
4093,4$,0.937585203,1,242.1982727,-0.001727308,0.499943838,-5.62E-05,verbalBaseline1,Match,T,910,380,1010,480,verbal,no,no,5,7,59,4,1
4094,1!,2.332627066,1,245.2979308,-0.002069189,0.499949204,-5.08E-05,VerbalControlTaskCue,NonMatch,B,1015,456,1115,556,verbal,no,no,5,7,59,4,0
4095,1!,0.969841732,1,248.3976031,-0.002396916,0.499930104,-6.99E-05,VerbalControlBack,NonMatch,T,845,579,945,679,verbal,no,no,5,7,59,4,0
4096,1!,0.852019178,1,251.8972216,-0.00277836,0.499937231,-6.28E-05,VerbalControlBack,NonMatch,B,805,456,905,556,verbal,no,no,5,7,59,4,0
4097,4$,0.807154524,1,255.7967875,-0.003212481,0.499945314,-5.47E-05,VerbalControlBack,Match,L,1015,456,1115,556,verbal,no,no,5,7,59,4,1
4098,1!,1.054342729,1,258.8964598,-0.003540158,0.499937281,-6.27E-05,ReturnVerbalControlBack,NonMatch,B,845,579,945,679,verbal,no,no,5,7,59,4,0
4099,1!,0.886526789,1,262.7960289,-0.003971092,0.499942799,-5.72E-05,verbalBaseline2,NonMatch,E,975,579,1075,679,verbal,no,no,5,7,59,4,0
4100,4$,0.935880109,1,270.595195,-0.004804973,0.499934196,-6.58E-05,spatialInit,Match,E,910,380,1010,480,spatial,yes,yes,5,8,68,4,1
4101,1!,1.276956159,1,273.6948575,-0.005142527,0.499943553,-5.64E-05,spatialBaseline1,NonMatch,A,1015,456,1115,556,spatial,yes,yes,5,8,68,4,0
4102,1!,1.501181662,1,277.5944282,-0.005571802,0.4999484,-5.16E-05,SpatialBranchTaskCue,NonMatch,E,975,579,1075,679,spatial,yes,yes,5,8,68,4,0
4103,4$,1.285355103,1,281.0940462,-0.005953816,0.499955007,-4.50E-05,SpatialBranchStart,Match,B,910,380,1010,480,spatial,yes,yes,5,8,68,4,1
4104,4$,1.197501253,1,284.1937111,-0.006288889,0.499952894,-4.71E-05,SpatialBranchStart,Match,E,910,380,1010,480,spatial,yes,yes,5,8,68,4,1
4105,4$,0.994703823,1,288.0932903,-0.006709728,0.499939948,-6.01E-05,ReturnSpatialBranchStart,Match,A,910,380,1010,480,spatial,yes,yes,5,8,68,4,1
4106,1!,1.605828821,1,291.9928662,-0.00713377,0.499947209,-5.28E-05,spatialBaseline2,NonMatch,L,845,579,945,679,spatial,yes,yes,5,8,68,4,0
4107,4$,1.097500813,1,298.6088196,0.008819581,0.499938992,-6.10E-05,spatialInit,Match,T,910,380,1010,480,spatial,no,yes,5,9,75,4,1
4108,4$,1.02967079,1,301.7084791,0.008479076,0.499954722,-4.53E-05,spatialBaseline1,Match,B,975,579,1075,679,spatial,no,yes,5,9,75,4,1
4109,4$,0.866836998,1,305.2080999,0.008099912,0.499938891,-6.11E-05,SpatialSwitchTaskCue,Match,A,805,456,905,556,spatial,no,yes,5,9,75,4,1
4110,1!,1.501862445,1,308.3077628,0.007762828,0.499954051,-4.59E-05,SpatialSwitchBack,NonMatch,T,910,380,1010,480,spatial,no,yes,5,9,75,4,0
4111,1!,1.223094889,1,311.4074236,0.007423647,0.499947829,-5.22E-05,SpatialSwitchStart,NonMatch,B,845,579,945,679,spatial,no,yes,5,9,75,4,0
4112,1!,1.541213653,1,314.5070809,0.007080911,0.499952961,-4.70E-05,SpatialSwitchBack,NonMatch,A,805,456,905,556,spatial,no,yes,5,9,75,4,0
4113,1!,1.409386006,1,318.0067154,0.006715432,0.499943838,-5.62E-05,ReturnSpatialSwitchStart,NonMatch,L,1015,456,1115,556,spatial,no,yes,5,9,75,4,0
4114,1!,1.570551296,1,321.9062941,0.006294089,0.499936108,-6.39E-05,spatialBaseline2,NonMatch,E,805,456,905,556,spatial,no,yes,5,9,75,4,0
4115,1!,1.233857272,1,328.1056247,0.005624682,0.49994622,-5.38E-05,verbalInit,NonMatch,B,910,380,1010,480,verbal,yes,no,5,10,83,4,0
4116,4$,0.90302247,1,331.2052848,0.005284797,0.499944408,-5.56E-05,verbalBaseline1,Match,L,1015,456,1115,556,verbal,yes,no,5,10,83,4,1
4117,4$,0.995188753,1,334.7048997,0.004899681,0.499951116,-4.89E-05,VerbalDelayTaskCue,Match,E,845,579,945,679,verbal,yes,no,5,10,83,4,1
4118,4$,2.300207519,1,337.804563,0.004562982,0.4999484,-5.16E-05,VerbalDelayBack,Match,T,910,380,1010,480,verbal,yes,no,5,10,83,4,1
4119,4$,0.92650988,1,341.7041406,0.00414065,0.49995177,-4.82E-05,VerbalDelayBack,Match,A,845,579,945,679,verbal,yes,no,5,10,83,4,1
4120,4$,2.157628976,1,345.6037248,0.003724825,0.49993485,-6.52E-05,VerbalDelayBack,Match,B,975,579,1075,679,verbal,yes,no,5,10,83,4,1
4121,1!,2.099734455,0,348.7033897,0.003389736,0.499945498,-5.45E-05,ReturnVerbalDelayStart,Match,T,1015,456,1115,556,verbal,yes,no,5,10,83,4,0
4122,1!,1.180954643,1,351.8030569,0.003056927,0.499941272,-5.87E-05,verbalBaseline2,NonMatch,B,975,579,1075,679,verbal,yes,no,5,10,83,4,0
4123,4$,1.103309708,1,359.6022156,0.002215584,0.499941558,-5.84E-05,verbalInit,Match,T,1015,456,1115,556,verbal,no,no,5,11,91,4,1
4124,1!,1.21043788,1,362.7018773,0.001877342,0.499935018,-6.50E-05,verbalBaseline1,NonMatch,L,805,456,905,556,verbal,no,no,5,11,91,4,0
4125,1!,1.047643698,1,366.6014501,0.00145013,0.499948115,-5.19E-05,VerbalControlTaskCue,NonMatch,B,910,380,1010,480,verbal,no,no,5,11,91,4,0
4126,4$,0.892848318,1,370.501025,0.001025031,0.499948551,-5.14E-05,VerbalControlBack,Match,L,845,579,945,679,verbal,no,no,5,11,91,4,1
4127,1!,0.920012505,1,374.4006054,0.000605366,0.499948785,-5.12E-05,VerbalControlBack,NonMatch,A,805,456,905,556,verbal,no,no,5,11,91,4,0
4128,1!,0.905170066,1,377.9002214,0.000221407,0.499954152,-4.58E-05,VerbalControlBack,NonMatch,T,1015,456,1115,556,verbal,no,no,5,11,91,4,0
4129,4$,0.821361508,1,381.7998117,-0.000188348,0.499934665,-6.53E-05,ReturnVerbalControlBack,Match,A,805,456,905,556,verbal,no,no,5,11,91,4,1
4130,1!,1.245479288,1,385.2994239,-0.000576097,0.499946404,-5.36E-05,verbalBaseline2,NonMatch,T,910,380,1010,480,verbal,no,no,5,11,91,4,0
4131,1!,0.970683689,1,388.7990314,-0.000968626,0.499960994,-3.90E-05,verbalBaseline2,NonMatch,E,845,579,945,679,verbal,no,no,5,11,91,4,0
4132,4$,1.244934356,1,396.1982385,-0.001761518,0.499941558,-5.84E-05,spatialInit,Match,B,910,380,1010,480,spatial,no,yes,5,12,100,4,1
4133,1!,0.934189085,1,399.6978584,-0.002141637,0.499949641,-5.04E-05,spatialBaseline1,NonMatch,L,845,579,945,679,spatial,no,yes,5,12,100,4,0
4134,1!,1.082293047,1,402.7975216,-0.002478387,0.499957002,-4.30E-05,spatialBaseline1,NonMatch,T,975,579,1075,679,spatial,no,yes,5,12,100,4,0
4135,1!,1.138450494,1,405.8971911,-0.002808864,0.499947142,-5.29E-05,SpatialSwitchTaskCue,NonMatch,B,845,579,945,679,spatial,no,yes,5,12,100,4,0
4136,4$,2.29055088,1,409.3968128,-0.003187222,0.499949305,-5.07E-05,SpatialSwitchBack,Match,E,910,380,1010,480,spatial,no,yes,5,12,100,4,1
4137,1!,1.2367775,1,413.2963839,-0.003616111,0.499947544,-5.25E-05,SpatialSwitchStart,NonMatch,A,805,456,905,556,spatial,no,yes,5,12,100,4,0
4138,NA,0,0,416.3960471,-0.003952911,0.499939176,-6.08E-05,SpatialSwitchBack,NonMatch,B,845,579,945,679,spatial,no,yes,5,12,100,4,NA
4139,1!,1.683067794,1,419.8956662,-0.004333835,0.499950814,-4.92E-05,SpatialSwitchBack,NonMatch,A,975,579,1075,679,spatial,no,yes,5,12,100,4,0
4140,4$,1.05625337,1,422.9953325,-0.004667498,0.499955007,-4.50E-05,ReturnSpatialSwitchBack,Match,L,805,456,905,556,spatial,no,yes,5,12,100,4,1
4141,4$,0.919392495,1,426.0950049,-0.004995125,0.499945079,-5.49E-05,spatialBaseline2,Match,E,1015,456,1115,556,spatial,no,yes,5,12,100,4,1
4142,1!,1.754505386,1,429.594623,-0.005377005,0.499947276,-5.27E-05,spatialBaseline2,NonMatch,B,910,380,1010,480,spatial,no,yes,5,12,100,4,0
4143,1!,1.094875984,1,436.5938641,-0.006135935,0.499940702,-5.93E-05,verbalInit,NonMatch,B,910,380,1010,480,verbal,yes,yes,5,13,111,4,0
4144,4$,1.301021303,1,439.693517,-0.006482964,0.499957858,-4.21E-05,verbalBaseline1,Match,L,975,579,1075,679,verbal,yes,yes,5,13,111,4,1
4145,4$,0.983206809,1,443.5931005,-0.006899494,0.49995177,-4.82E-05,VerbalBranchTaskCue,Match,E,910,380,1010,480,verbal,yes,yes,5,13,111,4,1
4146,1!,1.419675249,1,447.1093849,0.009384905,0.499952374,-4.76E-05,VerbalBranchStart,NonMatch,L,845,579,945,679,verbal,yes,yes,5,13,111,4,0
4147,1!,1.063829457,1,451.0089665,0.008966464,0.499942413,-5.76E-05,VerbalBranchStart,NonMatch,E,805,456,905,556,verbal,yes,yes,5,13,111,4,0
4148,4$,1.756032251,1,454.9085357,0.008535714,0.499958143,-4.19E-05,VerbalBranchBack,Match,T,1015,456,1115,556,verbal,yes,yes,5,13,111,4,1
4149,1!,1.656162549,1,458.0082047,0.008204716,0.499944979,-5.50E-05,ReturnVerbalBranchStart,NonMatch,E,910,380,1010,480,verbal,yes,yes,5,13,111,4,0
4150,4$,1.497309115,1,461.1078782,0.00787818,0.499940132,-5.99E-05,verbalBaseline2,Match,T,805,456,905,556,verbal,yes,yes,5,13,111,4,1
4151,1!,1.147608099,1,468.1071106,0.00711063,0.499943654,-5.63E-05,spatialInit,NonMatch,T,805,456,905,556,spatial,no,no,5,14,119,4,0
4152,4$,1.053811565,1,471.2067759,0.006775927,0.499953296,-4.67E-05,spatialBaseline1,Match,A,1015,456,1115,556,spatial,no,no,5,14,119,4,1
4153,1!,0.998978859,1,474.7063911,0.006391062,0.499955527,-4.45E-05,SpatialControlTaskCue,NonMatch,T,805,456,905,556,spatial,no,no,5,14,119,4,0
4154,1!,0.993152541,1,478.6059707,0.005970708,0.499942329,-5.77E-05,SpatialControlBack,NonMatch,B,845,579,945,679,spatial,no,no,5,14,119,4,0
4155,4$,1.112316068,1,482.5055595,0.005559512,0.499939562,-6.04E-05,SpatialControlBack,Match,T,910,380,1010,480,spatial,no,no,5,14,119,4,1
4156,4$,1.095439849,1,486.4051377,0.005137733,0.499938103,-6.19E-05,SpatialControlBack,Match,L,975,579,1075,679,spatial,no,no,5,14,119,4,1
4157,4$,1.821617028,1,489.9047523,0.004752265,0.499942983,-5.70E-05,ReturnSpatialControlBack,Match,B,805,456,905,556,spatial,no,no,5,14,119,4,1
4158,4$,0.93886111,1,493.8043268,0.00432678,0.499951485,-4.85E-05,spatialBaseline2,Match,T,1015,456,1115,556,spatial,no,no,5,14,119,4,1
4159,4$,1.28900909,1,497.7039128,0.003912817,0.49993495,-6.50E-05,spatialBaseline2,Match,A,845,579,945,679,spatial,no,no,5,14,119,4,1
4160,4$,1.201377623,1,505.1030956,0.003095591,0.499949825,-5.02E-05,verbalInit,Match,T,845,579,945,679,verbal,no,yes,5,15,128,4,1
4161,4$,1.373525767,1,508.6027241,0.002724075,0.499938606,-6.14E-05,verbalBaseline1,Match,A,805,456,905,556,verbal,no,yes,5,15,128,4,1
4162,1!,0.938712715,1,512.5023089,0.002308871,0.499944693,-5.53E-05,verbalBaseline1,NonMatch,L,975,579,1075,679,verbal,no,yes,5,15,128,4,0
4163,4$,0.830810571,1,516.0019231,0.001923133,0.49994295,-5.71E-05,VerbalSwitchTaskCue,Match,E,845,579,945,679,verbal,no,yes,5,15,128,4,1
4164,1!,2.424913504,1,519.9014967,0.001496727,0.499955577,-4.44E-05,VerbalSwitchBack,NonMatch,L,910,380,1010,480,verbal,no,yes,5,15,128,4,0
4165,1!,1.344176067,1,523.0011772,0.001177217,0.499934766,-6.52E-05,VerbalSwitchStart,NonMatch,A,1015,456,1115,556,verbal,no,yes,5,15,128,4,0
4166,4$,1.117341985,1,526.500787,0.000787036,0.499948735,-5.13E-05,ReturnVerbalSwitchBack,Match,B,845,579,945,679,verbal,no,yes,5,15,128,4,1
4167,1!,0.921511197,1,529.6004515,0.000451477,0.499949875,-5.01E-05,verbalBaseline2,NonMatch,A,910,380,1010,480,verbal,no,yes,5,15,128,4,0
4168,4$,1.210793549,1,536.1997365,-0.00026353,0.49993547,-6.45E-05,spatialInit,Match,L,910,380,1010,480,spatial,yes,no,5,16,136,4,1
4169,1!,1.142923664,1,539.6993593,-0.000640748,0.499952659,-4.73E-05,spatialBaseline1,NonMatch,A,845,579,945,679,spatial,yes,no,5,16,136,4,0
4170,4$,0.860177242,1,543.5989253,-0.001074701,0.499944191,-5.58E-05,spatialBaseline1,Match,B,910,380,1010,480,spatial,yes,no,5,16,136,4,1
4171,4$,1.279297429,1,547.0985564,-0.001443585,0.499945264,-5.47E-05,SpatialDelayTaskCue,Match,A,975,579,1075,679,spatial,yes,no,5,16,136,4,1
4172,4$,1.392481078,1,550.9981278,-0.001872239,0.499955007,-4.50E-05,SpatialDelayBack,Match,E,805,456,905,556,spatial,yes,no,5,16,136,4,1
4173,1!,1.373610437,1,554.897702,-0.002298042,0.49995068,-4.93E-05,SpatialDelayBack,NonMatch,L,845,579,945,679,spatial,yes,no,5,16,136,4,0
4174,1!,1.676811987,1,558.3973213,-0.002678731,0.499958998,-4.10E-05,SpatialDelayBack,NonMatch,T,975,579,1075,679,spatial,yes,no,5,16,136,4,0
4175,1!,1.448984433,1,562.2969121,-0.003087949,0.499933055,-6.69E-05,ReturnSpatialDelayStart,NonMatch,A,1015,456,1115,556,spatial,yes,no,5,16,136,4,0
4176,4$,1.371154814,1,565.7965317,-0.003468303,0.499934246,-6.58E-05,spatialBaseline2,Match,T,845,579,945,679,spatial,yes,no,5,16,136,4,1
4177,4$,0.929638119,1,11.99752947,-0.002470532,0.499945834,-5.42E-05,spatialInit,Match,T,910,380,1010,480,spatial,no,yes,6,1,1,4,1
4178,4$,1.383783985,1,15.49715249,-0.002847515,0.499945079,-5.49E-05,spatialBaseline1,Match,B,975,579,1075,679,spatial,no,yes,6,1,1,4,1
4179,4$,1.332932677,1,18.59681465,-0.003185354,0.499945834,-5.42E-05,SpatialSwitchTaskCue,Match,L,805,456,905,556,spatial,no,yes,6,1,1,4,1
4180,1!,1.044102655,1,22.09643805,-0.003561952,0.499957472,-4.25E-05,SpatialSwitchBack,NonMatch,E,975,579,1075,679,spatial,no,yes,6,1,1,4,0
4181,4$,1.064230203,1,25.19610727,-0.003892731,0.499938187,-6.18E-05,SpatialSwitchBack,Match,A,805,456,905,556,spatial,no,yes,6,1,1,4,1
4182,4$,1.652373247,1,28.69572198,-0.004278015,0.499956147,-4.39E-05,ReturnSpatialSwitchStart,Match,E,910,380,1010,480,spatial,no,yes,6,1,1,4,1
4183,1!,1.52454506,1,32.19534254,-0.004657463,0.499957573,-4.24E-05,spatialBaseline2,NonMatch,T,805,456,905,556,spatial,no,yes,6,1,1,4,0
4184,1!,0.988742927,1,36.09493099,-0.005069012,0.499942983,-5.70E-05,spatialBaseline2,NonMatch,E,910,380,1010,480,spatial,no,yes,6,1,1,4,0
4185,1!,1.097064113,1,43.09416587,-0.00583413,0.499947159,-5.28E-05,verbalInit,NonMatch,E,805,456,905,556,verbal,yes,no,6,2,9,4,0
4186,1!,1.112207283,1,46.19384302,-0.006156978,0.499938103,-6.19E-05,verbalBaseline1,NonMatch,A,845,579,945,679,verbal,yes,no,6,2,9,4,0
4187,1!,1.089378553,1,49.69344644,-0.006553565,0.499951586,-4.84E-05,VerbalDelayTaskCue,NonMatch,L,805,456,905,556,verbal,yes,no,6,2,9,4,0
4188,4$,1.176499483,1,52.79312726,-0.006872739,0.499931294,-6.87E-05,VerbalDelayBack,Match,E,910,380,1010,480,verbal,yes,no,6,2,9,4,1
4189,1!,1.262968893,1,56.70935191,0.009351906,0.499961564,-3.84E-05,VerbalDelayBack,NonMatch,L,1015,456,1115,556,verbal,yes,no,6,2,9,4,0
4190,1!,2.254117955,1,59.80901529,0.00901529,0.499954823,-4.52E-05,ReturnVerbalDelayBack,NonMatch,T,845,579,945,679,verbal,yes,no,6,2,9,4,0
4191,4$,1.408343601,1,63.70858892,0.008588917,0.499951636,-4.84E-05,verbalBaseline2,Match,A,975,579,1075,679,verbal,yes,no,6,2,9,4,1
4192,1!,2.274470217,1,67.60817534,0.008175339,0.499945264,-5.47E-05,verbalBaseline2,NonMatch,E,845,579,945,679,verbal,yes,no,6,2,9,4,0
4193,4$,1.075838853,1,74.20746223,0.007462227,0.499945029,-5.50E-05,spatialInit,Match,T,910,380,1010,480,spatial,no,yes,6,3,17,4,1
4194,1!,1.147937741,1,77.70709162,0.007091617,0.499937985,-6.20E-05,spatialBaseline1,NonMatch,A,845,579,945,679,spatial,no,yes,6,3,17,4,0
4195,4$,1.505146441,1,81.60666538,0.006665377,0.49994845,-5.16E-05,spatialBaseline1,Match,B,910,380,1010,480,spatial,no,yes,6,3,17,4,1
4196,4$,1.689294004,1,85.10628997,0.00628997,0.499938992,-6.10E-05,SpatialSwitchTaskCue,Match,E,975,579,1075,679,spatial,no,yes,6,3,17,4,1
4197,4$,1.70344392,1,88.20594661,0.005946614,0.499949121,-5.09E-05,SpatialSwitchBack,Match,B,805,456,905,556,spatial,no,yes,6,3,17,4,1
4198,4$,1.11365513,1,91.70555784,0.005557841,0.499954588,-4.54E-05,SpatialSwitchStart,Match,E,910,380,1010,480,spatial,no,yes,6,3,17,4,1
4199,1!,0.951787575,1,95.60514535,0.005145354,0.499947259,-5.27E-05,SpatialSwitchStart,NonMatch,A,845,579,945,679,spatial,no,yes,6,3,17,4,0
4200,1!,1.066011264,1,99.50471551,0.004715509,0.499965924,-3.41E-05,ReturnSpatialSwitchStart,NonMatch,L,805,456,905,556,spatial,no,yes,6,3,17,4,0
4201,4$,1.324132032,1,102.6043928,0.004392846,0.499938439,-6.16E-05,spatialBaseline2,Match,B,1015,456,1115,556,spatial,no,yes,6,3,17,4,1
4202,1!,0.97331583,1,106.1040027,0.004002682,0.49995011,-4.99E-05,spatialBaseline2,NonMatch,A,805,456,905,556,spatial,no,yes,6,3,17,4,0
4203,4$,1.880588416,1,113.1032532,0.003253244,0.49993542,-6.46E-05,verbalInit,Match,T,910,380,1010,480,verbal,no,no,6,4,27,4,1
4204,4$,1.867746571,1,116.6028714,0.002871414,0.499946941,-5.31E-05,verbalBaseline1,Match,A,845,579,945,679,verbal,no,no,6,4,27,4,1
4205,1!,0.827970955,1,120.1024965,0.002496494,0.499937231,-6.28E-05,verbalBaseline1,NonMatch,T,805,456,905,556,verbal,no,no,6,4,27,4,0
4206,4$,0.779124567,1,123.2021508,0.002150756,0.499943788,-5.62E-05,VerbalControlTaskCue,Match,A,975,579,1075,679,verbal,no,no,6,4,27,4,1
4207,4$,0.905250796,1,126.3018259,0.00182593,0.499939562,-6.04E-05,VerbalControlBack,Match,B,910,380,1010,480,verbal,no,no,6,4,27,4,1
4208,1!,0.816374983,1,129.801449,0.001448997,0.499936359,-6.36E-05,VerbalControlBack,NonMatch,T,1015,456,1115,556,verbal,no,no,6,4,27,4,0
4209,1!,1.353557313,1,133.3010598,0.001059755,0.49995068,-4.93E-05,VerbalControlBack,NonMatch,B,975,579,1075,679,verbal,no,no,6,4,27,4,0
4210,1!,1.143733406,1,137.2006435,0.00064346,0.499941172,-5.88E-05,ReturnVerbalControlBack,NonMatch,A,910,380,1010,480,verbal,no,no,6,4,27,4,0
4211,4$,0.85993658,1,141.1002156,0.000215644,0.499944425,-5.56E-05,verbalBaseline2,Match,B,805,456,905,556,verbal,no,no,6,4,27,4,1
4212,1!,0.998072154,1,144.1998761,-0.000123855,0.49994679,-5.32E-05,verbalBaseline2,NonMatch,T,975,579,1075,679,verbal,no,no,6,4,27,4,0
4213,4$,0.850295051,1,150.3992257,-0.000774279,0.499925174,-7.48E-05,spatialInit,Match,A,910,380,1010,480,spatial,yes,no,6,5,37,4,1
4214,1!,1.014512059,0,153.8988241,-0.001175947,0.499947544,-5.25E-05,spatialBaseline1,Match,L,975,579,1075,679,spatial,yes,no,6,5,37,4,0
4215,4$,1.103703612,1,157.7983981,-0.00160185,0.499950731,-4.93E-05,SpatialDelayTaskCue,Match,B,805,456,905,556,spatial,yes,no,6,5,37,4,1
4216,4$,0.922896627,1,161.6979761,-0.002023948,0.499949926,-5.01E-05,SpatialDelayBack,Match,T,1015,456,1115,556,spatial,yes,no,6,5,37,4,1
4217,1!,0.842005948,1,165.5975657,-0.002434306,0.499945264,-5.47E-05,SpatialDelayBack,NonMatch,L,805,456,905,556,spatial,yes,no,6,5,37,4,0
4218,1!,1.556240826,1,168.6972195,-0.002780463,0.49994679,-5.32E-05,SpatialDelayBack,NonMatch,E,975,579,1075,679,spatial,yes,no,6,5,37,4,0
4219,1!,1.997293956,1,171.7968914,-0.003108609,0.499953011,-4.70E-05,ReturnSpatialDelayStart,NonMatch,B,1015,456,1115,556,spatial,yes,no,6,5,37,4,0
4220,4$,1.210515926,1,175.6964736,-0.00352638,0.499944979,-5.50E-05,spatialBaseline2,Match,A,845,579,945,679,spatial,yes,no,6,5,37,4,1
4221,4$,0.851686433,1,178.7961268,-0.003873207,0.499955292,-4.47E-05,spatialBaseline2,Match,T,910,380,1010,480,spatial,yes,no,6,5,37,4,1
4222,4$,0.943997338,1,185.7953753,-0.004624742,0.499947544,-5.25E-05,verbalInit,Match,T,975,579,1075,679,verbal,no,no,6,6,46,4,1
4223,4$,1.395132236,1,189.2949928,-0.005007243,0.499934917,-6.51E-05,verbalBaseline1,Match,A,845,579,945,679,verbal,no,no,6,6,46,4,1
4224,1!,1.332298179,1,192.79461,-0.005389961,0.499945834,-5.42E-05,VerbalControlTaskCue,NonMatch,T,975,579,1075,679,verbal,no,no,6,6,46,4,0
4225,4$,1.028481046,1,196.2942336,-0.005766374,0.499951804,-4.82E-05,VerbalControlBack,Match,A,1015,456,1115,556,verbal,no,no,6,6,46,4,1
4226,4$,1.077616175,1,200.1938108,-0.006189176,0.499943117,-5.69E-05,VerbalControlBack,Match,B,910,380,1010,480,verbal,no,no,6,6,46,4,1
4227,1!,1.254799594,1,203.2934667,-0.006533253,0.499950781,-4.92E-05,VerbalControlBack,NonMatch,A,845,579,945,679,verbal,no,no,6,6,46,4,0
4228,1!,1.720943972,1,207.1930498,-0.006950168,0.499952391,-4.76E-05,VerbalControlBack,NonMatch,T,975,579,1075,679,verbal,no,no,6,6,46,4,0
4229,1!,0.887480634,1,210.7093374,0.009337417,0.49994897,-5.10E-05,ReturnVerbalControlBack,NonMatch,E,805,456,905,556,verbal,no,no,6,6,46,4,0
4230,1!,0.987652141,1,214.6089136,0.008913609,0.499952676,-4.73E-05,verbalBaseline2,NonMatch,L,910,380,1010,480,verbal,no,no,6,6,46,4,0
4231,4$,0.844776305,1,217.7085771,0.008577095,0.499950965,-4.90E-05,verbalBaseline2,Match,E,805,456,905,556,verbal,no,no,6,6,46,4,1
4232,4$,1.271070291,1,223.9079067,0.007906732,0.499952777,-4.72E-05,spatialInit,Match,A,910,380,1010,480,spatial,yes,yes,6,7,56,4,1
4233,4$,1.208250925,1,227.8074901,0.007490052,0.499935235,-6.48E-05,spatialBaseline1,Match,E,975,579,1075,679,spatial,yes,yes,6,7,56,4,1
4234,1!,1.832379847,1,231.3071049,0.007104902,0.499942983,-5.70E-05,SpatialBranchTaskCue,NonMatch,L,910,380,1010,480,spatial,yes,yes,6,7,56,4,0
4235,1!,2.144444644,1,234.4067763,0.006776319,0.499938271,-6.17E-05,SpatialBranchBack,NonMatch,A,1015,456,1115,556,spatial,yes,yes,6,7,56,4,0
4236,4$,1.117714541,1,237.5064329,0.006432912,0.499953531,-4.65E-05,SpatialBranchBack,Match,T,845,579,945,679,spatial,yes,yes,6,7,56,4,1
4237,1!,1.466830378,1,241.4060131,0.006013096,0.499951871,-4.81E-05,ReturnSpatialBranchBack,NonMatch,B,1015,456,1115,556,spatial,yes,yes,6,7,56,4,0
4238,4$,1.478065248,1,245.3055819,0.005581926,0.499954235,-4.58E-05,spatialBaseline2,Match,T,845,579,945,679,spatial,yes,yes,6,7,56,4,1
4239,4$,0.967235484,1,248.8052127,0.005212691,0.499950965,-4.90E-05,spatialBaseline2,Match,E,910,380,1010,480,spatial,yes,yes,6,7,56,4,1
4240,4$,0.985597767,1,256.2043995,0.004399507,0.499953095,-4.69E-05,verbalInit,Match,T,1015,456,1115,556,verbal,no,yes,6,8,64,4,1
4241,4$,0.926749452,1,260.1039804,0.003980445,0.4999484,-5.16E-05,verbalBaseline1,Match,A,910,380,1010,480,verbal,no,yes,6,8,64,4,1
4242,4$,0.949927914,1,263.6035974,0.003597392,0.49995333,-4.67E-05,VerbalSwitchTaskCue,Match,B,845,579,945,679,verbal,no,yes,6,8,64,4,1
4243,1!,1.719040123,1,267.1032224,0.003222404,0.499942882,-5.71E-05,VerbalSwitchStart,NonMatch,E,910,380,1010,480,verbal,no,yes,6,8,64,4,0
4244,4$,1.853138473,1,271.00281,0.00281,0.499944509,-5.55E-05,VerbalSwitchBack,Match,T,1015,456,1115,556,verbal,no,yes,6,8,64,4,1
4245,1!,1.219412343,1,274.9023795,0.002379451,0.499956432,-4.36E-05,VerbalSwitchBack,NonMatch,L,975,579,1075,679,verbal,no,yes,6,8,64,4,0
4246,1!,1.455595692,1,278.8019525,0.001952507,0.499960424,-3.96E-05,ReturnVerbalSwitchStart,NonMatch,E,845,579,945,679,verbal,no,yes,6,8,64,4,0
4247,1!,0.943790316,1,282.3015839,0.001583892,0.499950446,-4.96E-05,verbalBaseline2,NonMatch,L,910,380,1010,480,verbal,no,yes,6,8,64,4,0
